"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1894602106700538069","Wed Feb 26 07:49:48 +0000 2025","0","@tanyarlfes OANJING SPILL SCHOLARSHIP S2 LUAR NEGERI YANG GA PAKE EMBEL EMBEL MENGABDI BUAT BALIK #KaburAjaDulu","1894656095836410302","","tanyarlfes","in","she/her","0","0","0","https://x.com/anLostAngels/status/1894656095836410302","1443849519184035847","anLostAngels"
"1894656007282004472","Wed Feb 26 07:49:27 +0000 2025","0","@tanyakanrl liat keadaan indon yg skrg aja gue udah mau stres bgt rasanya gaada keinginan untuk kejar karir di sini #KaburAjaDulu https://t.co/GFkRINgmLX","1894656007282004472","https://pbs.twimg.com/media/GksrmBkXUAEAJ0n.jpg","tanyakanrl","in","Kota Bekasi","0","0","0","https://x.com/purple00xxx/status/1894656007282004472","1417490625520341002","purple00xxx"
"1894603302547161180","Wed Feb 26 07:46:45 +0000 2025","0","@tempodotco di koreksi dgn #AdiliJokowi #IndonesiaGelap #KaburAjaDulu tapi masih ndableg ndabrus ndasmu","1894655326991126829","","tempodotco","in","","0","0","0","https://x.com/Aa363738/status/1894655326991126829","1086555366807068672","Aa363738"
"1894613442059026820","Wed Feb 26 07:44:58 +0000 2025","0","@Gleiamore Semoga cepat atau lambat bisa merealisasikan #KaburAjaDulu.","1894654876493508951","","Gleiamore","in","Under 20 DNI","0","1","0","https://x.com/eksilasi/status/1894654876493508951","1859045574303248384","eksilasi"
"1894654325345194288","Wed Feb 26 07:42:46 +0000 2025","0","Jadi tertarik untuk #kaburajadulu","1894654325345194288","","","in","Bali","0","0","0","https://x.com/sucitawati07/status/1894654325345194288","973081541910847488","sucitawati07"
"1894653662016016688","Wed Feb 26 07:40:08 +0000 2025","0","klo mau kabur kalian pilih negara apa? #kaburajadulu","1894653662016016688","","","in","Ho chi minh","0","1","0","https://x.com/brandonhao__/status/1894653662016016688","1720841799462498304","brandonhao__"
"1894653288022495389","Wed Feb 26 07:38:39 +0000 2025","0","Mau beli pertalite harus pakai barcode dan panjang antrian. Mau beli pertamax muncul berita kasus pertalite yg di oplos ke pertamax. Bangkeeee!!! #IndonesiaGelap #KaburAjaDulu","1894653288022495389","","","in","Indonesia","0","0","0","https://x.com/FrenkyJCP/status/1894653288022495389","1134717146498457600","FrenkyJCP"
"1894336743589253158","Wed Feb 26 07:38:33 +0000 2025","1","@kompascom Kan susah sendiri jadinya Udah BUMN monopoli kalau ga amanah? Pada kabur ke merk luar? #KaburAjaDulu","1894653263120929017","","kompascom","in","","0","0","0","https://x.com/MagnaSatria/status/1894653263120929017","1605291193935400961","MagnaSatria"
"1894652788019532018","Wed Feb 26 07:36:40 +0000 2025","24","Yaqut benar2 menerapkan #KaburAjaDulu https://t.co/jXTkUbU8Ry","1894652788019532018","https://pbs.twimg.com/media/GksoqkoWAAA0mTy.jpg","","in","ÜT: -6.1389099,106.7214539","0","8","7","https://x.com/AirinDatangLagi/status/1894652788019532018","228628424","AirinDatangLagi"
"1894651550364307694","Wed Feb 26 07:31:45 +0000 2025","0","Jujur masih terus menebak gesture Pak Pres yang teriak Hidup Jokowi . Kalo pun ini gimmick jelas ada resiko yang harus ditanggung. Ya kan? #IndonesiaGelap #KaburAjaDulu","1894651550364307694","","","in","","0","0","0","https://x.com/duo_fasya/status/1894651550364307694","437336871","duo_fasya"
"1894651175682842929","Wed Feb 26 07:30:15 +0000 2025","0","Government karma saatnya karya sukatani #KaburAjaDulu","1894651175682842929","","","in","Sydney, New South Wales","0","0","0","https://x.com/kiminoseidei/status/1894651175682842929","552823983","kiminoseidei"
"1894650879254659244","Wed Feb 26 07:29:05 +0000 2025","0"," Gak usah jauh-jauh Pak Prabowo aja #KaburAjaDulu ke Jordania - @pandji","1894650879254659244","","","in","Bandung, Jawa Barat, Indonesia","0","1","0","https://x.com/AdiraOktaroza/status/1894650879254659244","116388791","AdiraOktaroza"
"1894357118939271664","Wed Feb 26 07:29:02 +0000 2025","0","@ernestprakasa #KaburAjaDulu mmg harus kita lakukan‍↔️","1894650869083414546","","ernestprakasa","in","Serang, Indonesia","0","0","0","https://x.com/Greyyy99/status/1894650869083414546","1662637059004321793","Greyyy99"
"1894650864058732657","Wed Feb 26 07:29:01 +0000 2025","0","Selamat dan sukses kepada siswa-siswi LPK Yoshimura yang telah lulus berbagai Job di Jepang 🇯🇵 #kaburajadulu #lpk #lpkjepang #magang #tokuteiginou #lokerterbaru #lokerjepang #fyp #viral #trend https://t.co/MAzaeMwVkY","1894650864058732657","https://pbs.twimg.com/media/Gksm6maaYAAgAhi.jpg","","in","Kroya, Cilacap, Jawa Tengah","0","0","0","https://x.com/lpk_kroya/status/1894650864058732657","1667310850477293570","lpk_kroya"
"1894650078377513378","Wed Feb 26 07:28:49 +0000 2025","1","Alias kontol bacot banget. Ga sekalian aja lo bilang yg buat musuhin yg ikut #KaburAjaDulu ke negara2 luar di Eropa Jepang Cina krn mereka buka hubungan diplomatik dgn Israel. Kalau bukan donatur ga usah ngatur ya memeque","1894650812997185658","","Al3xa3rd","in","Jakarta Selatan, DKI Jakarta","0","1","0","https://x.com/Al3xa3rd/status/1894650812997185658","2206517538","Al3xa3rd"
"1894650780575306098","Wed Feb 26 07:28:41 +0000 2025","0","Selamat dan sukses kepada siswa-siswi LPK Yoshimura yang telah lulus berbagai Job di Jepang 🇯🇵 #kaburajadulu #lpk #lpkjepang #magang #tokuteiginou #lokerterbaru #lokerjepang #fyp #viral #trend https://t.co/PC92dva1sF","1894650780575306098","https://pbs.twimg.com/media/Gksm1s2WAAENlz0.jpg","","in","Kroya, Cilacap, Jawa Tengah","0","0","0","https://x.com/lpk_kroya/status/1894650780575306098","1667310850477293570","lpk_kroya"
"1894649598834348532","Wed Feb 26 07:24:00 +0000 2025","0","alias aku udah cape banget tiap hari baca berita negara yang lebih mending dibubarin daripada berdiri . Gausah gausah jadi negara adidaya Tuhan. Muluk-muluk itu mah kami sadar diri. Jadi negara makmur aja Ya Tuhan setidaknya yang gak bikin kami pengin #KaburAjaDulu","1894649600918917227","","eclipseinsummer","in","","0","0","0","https://x.com/eclipseinsummer/status/1894649600918917227","1149212799052050432","eclipseinsummer"
"1894644763430928519","Wed Feb 26 07:21:55 +0000 2025","6","@CNNIndonesia Ke luar negeri tentu saja utk belanja bukan belajar! #KaburAjaDulu","1894649075351556261","","CNNIndonesia","in","Indonesia","0","1","0","https://x.com/rizieqdivist/status/1894649075351556261","453931027","rizieqdivist"
"1894156077794730360","Wed Feb 26 07:21:00 +0000 2025","0","@TOM5helby Karena itu saya setuju #KaburAjaDulu daripada gak dapat kerja sedangkan loker luar negeri banyak dan lebih gede duitnya","1894648848376893600","","TOM5helby","in","","0","1","0","https://x.com/FernaRondonuwu/status/1894648848376893600","961608398","FernaRondonuwu"
"1894648257382637758","Wed Feb 26 07:18:40 +0000 2025","0","Pokoknya harus kerja keras biar bisa nyekolahin anak setinggi-tingginya biar bisa dapet kehidupan lebih baik di luar negeri. Drpd di Indonesia yg apa aja dikorup. #KaburAjaDulu","1894648257382637758","","","in","","0","0","0","https://x.com/nickoalbert/status/1894648257382637758","120690126","nickoalbert"
"1894647837935432137","Wed Feb 26 07:17:00 +0000 2025","9","awalnya kupikir ini lanjutan dari #KaburAjaDulu jadi yu es armi di negeri seberang sana ternyata cuman cosplay tentara-tentaraan doang bjir tai lah ","1894647837935432137","","","in","","0","0","3","https://x.com/huekcuiiih/status/1894647837935432137","1316735209","huekcuiiih"
"1894647651850936605","Wed Feb 26 07:16:15 +0000 2025","0","Carmen definisi #KaburAjaDulu yg sukses","1894647651850936605","","","in","Back Up acc","0","0","0","https://x.com/Cashelcloud/status/1894647651850936605","1737394291344121856","Cashelcloud"
"1894321293727863242","Wed Feb 26 07:07:40 +0000 2025","0","@Adhan_ran Nabung&amp;belajar basing aniir biar kau bisa ikut #kaburajadulu","1894645489133654055","","Adhan_ran","in","Malang, Jawa Timur","0","0","0","https://x.com/moriahawwa__/status/1894645489133654055","1150216850824781824","moriahawwa__"
"1894645447442272507","Wed Feb 26 07:07:30 +0000 2025","0"," #KaburAjaDulu ke UNAIC! Kuliah di kampus yang ramah menyenangkan dan penuh peluang! Yuk jadi bagian dari Universitas Al-Irsyad Cilacap! Cilacap Jawa Tengah https://t.co/iqpMq4APuS #UNAIC #KampusMerdeka #KuliahAsyik https://t.co/NeQADu6549","1894645447442272507","https://pbs.twimg.com/media/Gksh93-XgAE8zhS.jpg","","in","Cilacap - Jawa Tengah","0","0","0","https://x.com/univ_alirsyad/status/1894645447442272507","1356417487978393600","univ_alirsyad"
"1894644505644863534","Wed Feb 26 07:03:45 +0000 2025","0","Membulatkan hati untuk #KaburAjaDulu","1894644505644863534","","","in","Jakarta Capital Region","0","0","0","https://x.com/alvnkrnd/status/1894644505644863534","156181984","alvnkrnd"
"1894644462728745267","Wed Feb 26 07:03:35 +0000 2025","6","Setelah bekerja keras selama 20 jam pemuda ini berhasil mewujudkan impiannya pergi ke republik Ceko untuk mengunjungi lokasi yang muncul di tiap scene film favoritnya. Sebuah kisah inspiratif utk memotivasi kita semua #GakHabisHabis #KaburAjaDulu #IndonesiaGelap https://t.co/fPsxtwoV8M","1894644462728745267","https://pbs.twimg.com/media/GkshGQrWcAAdgRv.jpg","","in","Semarang, Jawa Tengah","0","8","0","https://x.com/ForzaDonnaa/status/1894644462728745267","1221432940057354240","ForzaDonnaa"
"1894644411600113983","Wed Feb 26 07:03:23 +0000 2025","0","Tah gimana caranya bertahan hidup di situasi sosial ekonomi politik yang carut marut begini? Tau begini 2 tahun lalu tetap #kaburajadulu Tapi kalau kabur aja sampai sekarang gak ketemu @citywithnoangel","1894644411600113983","","","in","Jakarta-Batam","0","1","0","https://x.com/kegankusuma/status/1894644411600113983","235621093","kegankusuma"
"1894644364682694963","Wed Feb 26 07:03:11 +0000 2025","0","mba mba yg nyari loker buat #KaburAjaDulu dari indo sekarang adalah aku","1894644364682694963","","","in","","0","0","0","https://x.com/odysseysl/status/1894644364682694963","1259030109698134017","odysseysl"
"1894643948981031151","Wed Feb 26 07:01:32 +0000 2025","0","Timing yg sangat pas #KaburAjaDulu https://t.co/GYQY31rZdJ","1894643948981031151","https://pbs.twimg.com/media/GksgnQibkAEnX__.jpg","","in","Indonesia","0","0","0","https://x.com/vindyalvioo/status/1894643948981031151","114996012","vindyalvioo"
"1894602106700538069","Wed Feb 26 06:59:27 +0000 2025","0","@tanyarlfes Contohnya menilai kekuatan ekonomi negara dari pabrik mobil. Pembuatan mobil itu di belakangnya pasti banyak usaha lagi begitu juga hotel. Jika tidak ada pesanan/produksi turun. Pasti kena semua. Dampaknya phk massal seperti skrg. Makanya terlahirlah #KaburAjaDulu.","1894643423870947663","","leogusta_","in","Bandung, Jawa Barat","0","0","0","https://x.com/leogusta_/status/1894643423870947663","72044599","leogusta_"
"1894643039479763239","Wed Feb 26 06:57:56 +0000 2025","3","kyeom klo tau negara bakal bubar pasti lgsg gas ikut ke SG g pake nolak2 #KaburAjaDulu ","1894643039479763239","","","in","","0","0","0","https://x.com/gylyhg/status/1894643039479763239","1202958709959168000","gylyhg"
"1894543451519422942","Wed Feb 26 06:57:47 +0000 2025","0","@lukmansaifuddin bisa #KaburAjaDulu","1894643004025311637","","lukmansaifuddin","in","","0","0","0","https://x.com/ydontujustmeet/status/1894643004025311637","1238763562761248768","ydontujustmeet"
"1894642297658380403","Wed Feb 26 06:54:59 +0000 2025","26","Tidak lama lagi kita Rakyat INDONESIA akan HIDUP SEJAHTERA di zaman serba GRATIIIIIIS ... !!! Semoga Tidak ZOOOOONK ... !!! TERNYATA hanya OMON-OMON belaka ... Baru 1 program MBG aja sdh kalang kabut Ndasmu... #kaburajadulu #indonesiagelap https://t.co/17H0Uy6yXD","1894642297658380403","https://pbs.twimg.com/ext_tw_video_thumb/1894639808225382401/pu/img/7ZXH5he8xeusDjw3.jpg","","in","","1","3","14","https://x.com/BiLLRaY2019/status/1894642297658380403","1159475566069731331","BiLLRaY2019"
"1893482158301249827","Wed Feb 26 06:54:41 +0000 2025","0","@ifanahlaziraf Dubes Jepang ikut mendukung #KaburAjaDulu ke Jepang. Soale mereka juga butuh orang. Intine ngonolah.","1894642221716029951","","ifanahlaziraf","in","Indonesië ","0","0","0","https://x.com/_ameizing/status/1894642221716029951","301420639","_ameizing"
"1894342513592602732","Wed Feb 26 06:48:37 +0000 2025","0","@BUKAN_RereCIUS @barengwarga emg paling bener kayanya #kaburajadulu wkwk","1894640698781307289","","NotPork_curry","in","","0","0","0","https://x.com/bbibuppie/status/1894640698781307289","1571067048809345027","bbibuppie"
"1894640507969798349","Wed Feb 26 06:47:52 +0000 2025","0","Gini amat hidup di negara korup dikit2 slalu ada korupsi selama hukum masih gini2 aja jangan brhrp indonesia emas 2045 adnyaa indonesia cemas 2045 ayolah pak yg punya wewenang kita muak dengan berita korupsi tiap hari dari hulu smpe hilir #KaburAjaDulu #KamiBersamaSukatani","1894640507969798349","","","in","","0","0","0","https://x.com/tink_channel/status/1894640507969798349","1516375397188874241","tink_channel"
"1894634420445045122","Wed Feb 26 06:47:48 +0000 2025","0","@Anatta_21 @balaputra_deva @wijaya478 @JinNonik @indahemy_ lho sudah ngikuti tren #KaburAjaDulu ya?","1894640490039091645","","Anatta_21","in","","0","0","0","https://x.com/mx00711/status/1894640490039091645","1221737894957568000","mx00711"
"1894592086416282073","Wed Feb 26 06:44:07 +0000 2025","1","@Rosses1Black @arifin34533 Orang kayak gitu susah matinya mbak. Kita kutuk juga tidak mempan. Hanya ada cara: Reformasi atau #KaburAjaDulu","1894639563798450185","","Rosses1Black","in","","0","0","0","https://x.com/J_Aryoko/status/1894639563798450185","239712409","J_Aryoko"
"1894638929590325734","Wed Feb 26 06:43:17 +0000 2025","0","Sepertinya memang harus #KaburAjaDulu","1894639355568034089","","Dinyanyankha","in","Denpasar Selatan, Indonesia","0","0","0","https://x.com/Dinyanyankha/status/1894639355568034089","821571066938015744","Dinyanyankha"
"1894638882882555963","Wed Feb 26 06:41:25 +0000 2025","0","Dimana nasionalisme kalian #KaburAjaDulu . Di pertamax yang dioplos pak","1894638882882555963","","","in","BDO | INA - PDG | INA","0","0","0","https://x.com/killschestra/status/1894638882882555963","186370025","killschestra"
"1894638859448979660","Wed Feb 26 06:41:19 +0000 2025","1","Beberapa hari terakhir tagar #KaburAjaDulu banyak disinggung di media sosial. Ajakan hijrah ke negeri orang ini tak menggema tanpa sebab. Tagar ini dinilai merupakan manifestasi atas rasa frustrasi yang mendalam dari masyarakat Indonesia. Tagar ini mencerminkan keresahan https://t.co/JkGDiB0Ue5","1894638859448979660","https://pbs.twimg.com/media/Gksb_ctbkAI2BeC.jpg","","in","","0","0","0","https://x.com/Metro_TV/status/1894638859448979660","57261519","Metro_TV"
"1894638844034912655","Wed Feb 26 06:41:15 +0000 2025","0","Liat keadaaan negara yg semakin awekwok bener2 pengen #KaburAjaDulu","1894638844034912655","","","in","indonesian","0","1","0","https://x.com/littlemarkonah/status/1894638844034912655","230938457","littlemarkonah"
"1894638742348165523","Wed Feb 26 06:40:51 +0000 2025","0","sumpah hashtag #KaburAjaDulu udah belasan kaldi dimention sama guru besar n dekan pas wisuda","1894638742348165523","","","in","Central Java","0","0","0","https://x.com/jaessthetics/status/1894638742348165523","1250752014058844162","jaessthetics"
"1894636830382776788","Wed Feb 26 06:33:15 +0000 2025","5","Tren #KaburAjaDulu Jelas Bukan Hal yang Baru bagi Kami Warga Cilacap yang Sedari Dulu Memang Suka Kabur ke Luar Negeri #TerminalMojok https://t.co/EWhh69XbRg","1894636830382776788","","","in","redaksi@mojok.co","0","0","0","https://x.com/mojokdotco/status/1894636830382776788","2388795571","mojokdotco"
"1894636589869142275","Wed Feb 26 06:32:18 +0000 2025","46","#KaburAjaDulu tapi kaburnya dipersulit visa","1894636589869142275","","","in","RPS 도케.","1","0","2","https://x.com/home___aIone/status/1894636589869142275","1869426233412595713","home___aIone"
"1894635168646009277","Wed Feb 26 06:26:39 +0000 2025","0","AHAHAHAAHA absolute cinema sumpah di dallas kagak jelas eh di lakers triple-double.. definisi #KaburAjaDulu","1894635168646009277","","","in","","0","0","0","https://x.com/officialbyn0w/status/1894635168646009277","1437620760701390851","officialbyn0w"
"1894624580217827384","Wed Feb 26 06:25:47 +0000 2025","0","@kacchanisme aamiin ya Allah AAMIIN #KaburAjaDulu","1894634951913738577","","kacchanisme","in","🍉","0","0","0","https://x.com/rotirasamelon/status/1894634951913738577","1817163319159271424","rotirasamelon"
"1894634358398750978","Wed Feb 26 06:23:26 +0000 2025","0","#193 7T BANGSAT!!!! MALING AJA KERJAAN NYA!!!! BERITA GA ADA YANG LAIN APA!!! CIPTAIN MRT ATAU TAKSI TERBANG GITU ATAU APALAH YANG MEMBANGGAKAN.... BANGSATTT!!!! #IndonesiaGelap #KaburAjaDulu","1894634358398750978","","","in","","0","0","0","https://x.com/b_b267238/status/1894634358398750978","1731835782389002240","b_b267238"
"1894633554522640422","Wed Feb 26 06:20:14 +0000 2025","0","buat semua orang yang mempertanyakan nasionalisme dari orang2 yang pengen #KaburAjaDulu gw mau sedikit mewakilkan. kami ngga benci Indonesia. kami cuma benci sama orang2 yang menjalankan negeri ini dengan ngga bertanggungjawab dan semena mena dengan semua yang dikerjakan.","1894633554522640422","","","in","Bekasi, Jawa Barat","0","0","0","https://x.com/MikaelBillyart2/status/1894633554522640422","1229466202965037061","MikaelBillyart2"
"1894633506862752113","Wed Feb 26 06:20:03 +0000 2025","0","BUKANE AWAK DEWE SETUJU ANUT NEGORO KENYATAANE ANUT KUE YO ORAK LUWEH APIK. 1.MEH #KABURAJADULU JUJUR AKU RANDE DUIT TUR BINGUNG MEH NGO NDI. 2.MEH OCAB ACAB YO NYATANE MULO NEK DITILANG MOK ULUK'I. 3.MEH GEMBAR-GEMBOR SUKATANI JUJUR AKU RARETI BAND KUI. TERUS MEH NGOPO?","1894633506862752113","","","in","Jepara, Indonesia","0","2","0","https://x.com/ritusmati/status/1894633506862752113","1062391324152750080","ritusmati"
"1894622437402386884","Wed Feb 26 06:14:09 +0000 2025","1","@No_Angel5 Ketika #kaburajadulu terealisasikan ","1894632024352424323","","No_Angel5","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/ikky_vim/status/1894632024352424323","1271331660873654273","ikky_vim"
"1894630432773476448","Wed Feb 26 06:07:50 +0000 2025","0","prediksi score UCL 16 besar leg 1 #UCL #ChampionsLeague #Parlay #ahok #KaburAjaDulu #IndonesiaGelap https://t.co/Yvogj4YdeO","1894630432773476448","https://pbs.twimg.com/media/GksUVQKW4AEric6.jpg","","in","yogyakarta","0","0","0","https://x.com/bewokbetdotcom/status/1894630432773476448","1864976659839160320","bewokbetdotcom"
"1894630399210656193","Wed Feb 26 06:07:42 +0000 2025","0","Udah paling bener emang #KaburAjaDulu ke bangkok ni ","1894630399210656193","","","in","Makassar, Indonesia","0","3","0","https://x.com/Nikitaaa_Lemon/status/1894630399210656193","368927090","Nikitaaa_Lemon"
"1894629904760569890","Wed Feb 26 06:05:44 +0000 2025","11","alhamdulillah setelah drama lika liku pasport ketinggalan di seiyun tiket gabisa direfund dan bisnya trouble akhirnya terealisasikan juga hashtag #KaburAjaDulu https://t.co/jYkvO0c1SJ","1894629904760569890","https://pbs.twimg.com/media/GksT2nLXMAA5_pT.jpg","","in","Hadhromaut, Yemen","0","1","0","https://x.com/idrissalmuafaa/status/1894629904760569890","1254487421858615296","idrissalmuafaa"
"1894629510370443284","Wed Feb 26 06:04:10 +0000 2025","0","Hentikan Penindasan! Kami menuntut penegakan hukum yang adil dan transparan terhadap Bank Mayapada untuk melindungi hak-hak rakyat #MayapadaCurang #UsutMayapada #viral #fyp #trend #kecurangan #kasus #savekipkuliah #daruratpendidikan #KaburAjaDulu #indonesiagelap #DaruratIndonesia https://t.co/AsiCf2ysJP","1894629510370443284","https://pbs.twimg.com/media/GksTf9sXQAAxl9A.jpg","","in","","0","0","0","https://x.com/hardy50_anak/status/1894629510370443284","1728774445245067264","hardy50_anak"
"1894629346943668370","Wed Feb 26 06:03:31 +0000 2025","0","Kami mendesak aparat penegak hukum untuk mengusut tuntas kasus kejahatan perbankan di Bank Mayapada! #MayapadaCurang #UsutMayapada #viral #fyp #trend #kecurangan #kasus #savekipkuliah #daruratpendidikan #tedsioengbenar #berita #KaburAjaDulu #indonesiagelap #daruratindonesia https://t.co/TAIDCrVHOx","1894629346943668370","https://pbs.twimg.com/media/GksTWX0bkAItNB_.jpg","","in","","0","0","0","https://x.com/hardy50_anak/status/1894629346943668370","1728774445245067264","hardy50_anak"
"1894629175270711328","Wed Feb 26 06:02:50 +0000 2025","0","yang butuh lpk untuk kerja di Jepang atau Korea bisa dm aku yaa buat tanya-tanya. 3 bulan full belajar bahasa 1 bulan belajar ssw. yang ke Jepang mulai dari 10jt ke Korea mulai dari 6jt. #KaburAjaDulu #KaburSajaDulu #kaburduluaja","1894629175270711328","","","in","exoplanet and caratland","0","3","0","https://x.com/strawcotton/status/1894629175270711328","1255488834692923399","strawcotton"
"1894567722111176805","Wed Feb 26 06:01:34 +0000 2025","0","@doxlars Kamu yang cantik mau ke mana? Aku yang arahkan kapal kita berlayar #KaburAjaDulu","1894628857057268144","","doxlars","in","Michaelis J. Ares","0","1","0","https://x.com/pantomhiven/status/1894628857057268144","2963721035","pantomhiven"
"1894628632028684408","Wed Feb 26 06:00:41 +0000 2025","0","Udah udahhhhh jan di gasss trussss #KaburAjaDulu","1894628632028684408","","","in","","0","0","0","https://x.com/delxish/status/1894628632028684408","4663113728","delxish"
"1894047417093214298","Wed Feb 26 06:00:00 +0000 2025","0","@kang___L @yudie_utomo Sbelum trending tagar Beliau sudah duluan #KaburAjaDulu ","1894628462478200857","","kang___L","in","","0","0","0","https://x.com/Karcedi/status/1894628462478200857","490473152","Karcedi"
"1894627911774474658","Wed Feb 26 05:57:49 +0000 2025","0","kapan ya bisa #KaburAjaDulu","1894627911774474658","","","in","Bali, Indonesia","0","0","0","https://x.com/berykzy/status/1894627911774474658","1503699061953630211","berykzy"
"1894627219223581031","Wed Feb 26 05:55:04 +0000 2025","0","mencoba menjadi masyarakat yang baik dengan membeli pertamax agar pertalite tersalurkan subsidinya namun ah sudahlah makin yakin 2025 #KaburAjaDulu","1894627219223581031","","","in","unknown","0","0","0","https://x.com/frljustfrl/status/1894627219223581031","1091684584801001472","frljustfrl"
"1894620973858517289","Wed Feb 26 05:51:05 +0000 2025","1","@tanyarlfes Belum setahun udh berulah mulu sigemoy #KaburAjaDulu mungkin solusi buat yg baik tapi kebaikan tetap berharap pada Tuhan","1894626219284730370","","tanyarlfes","in","","0","0","0","https://x.com/TxtdrSemeru/status/1894626219284730370","1736209194385387520","TxtdrSemeru"
"1894626041991499867","Wed Feb 26 05:50:23 +0000 2025","0","JANGAN BERHARAP... #KaburAjaDulu https://t.co/sNI0vB7IGy","1894626041991499867","https://pbs.twimg.com/media/GksQWCobkAU_cnw.jpg","","in","","0","0","0","https://x.com/SandyMars33/status/1894626041991499867","1740021328105832448","SandyMars33"
"1894531544733421667","Wed Feb 26 05:49:57 +0000 2025","0","@yaniarsim @aniesbaswedan Abah Pleasee jangan #KaburAjaDulu tetap Mencintai Indonesia Tanpa Syarat","1894625931207348444","","yaniarsim","in","Payakumbuh Barat, Indonesia","0","0","0","https://x.com/diveyoo/status/1894625931207348444","634562842","diveyoo"
"1894625873590149332","Wed Feb 26 05:49:43 +0000 2025","0","Salah satu alasan #KaburAjaDulu dan lepas WN adalah buat dapetin kuota haji tanpa antri lama","1894625873590149332","","","in","","0","0","0","https://x.com/mbemsssss/status/1894625873590149332","109210060","mbemsssss"
"1894625486317522954","Wed Feb 26 05:48:11 +0000 2025","0","Mau #KaburAjaDulu soon","1894625486317522954","","","in","she/her 20’","0","0","0","https://x.com/needsleepby/status/1894625486317522954","996463696812490752","needsleepby"
"1894402059472179576","Wed Feb 26 05:47:14 +0000 2025","0","@ARSIPAJA nyamain kok ke jepang sih pak @prabowo ? taun segitu sih warga asli jepang abis dan justru jadi cabang Indonesia lah #KaburAjaDulu kan warga Indonesia pada kesana","1894625247665820131","","ARSIPAJA","in","","0","0","0","https://x.com/r3nb0l/status/1894625247665820131","1517463534233260032","r3nb0l"
"1894622333954134512","Wed Feb 26 05:44:19 +0000 2025","0","@dewisutrisno_ Makanya #KaburAjaDulu biar bisa beli buku tanpa kena pajak.","1894624515399061547","","dewisutrisno_","in","twitter","0","0","0","https://x.com/moyakolvist/status/1894624515399061547","73522478","moyakolvist"
"1894624453201727974","Wed Feb 26 05:44:04 +0000 2025","0","Dah lah mending #KaburAjaDulu ","1894624453201727974","","","in","","0","0","0","https://x.com/21Rezlynx16695/status/1894624453201727974","1869674182143057920","21Rezlynx16695"
"1894618849401848190","Wed Feb 26 05:43:50 +0000 2025","0","@llomelda makanya pada #kaburajadulu ya kaaan","1894624393114136786","","fruitforflies","in","","0","0","0","https://x.com/irpanfauzi30/status/1894624393114136786","1810552484022337536","irpanfauzi30"
"1894624224142397855","Wed Feb 26 05:43:10 +0000 2025","0","MAU KABUR AJA DULU TAPI INI DARI BIKIN AKUNNYA AJA UDAH ERROR. Sampe nanya ke dukcapil tapi katanya udah bener. AAAAHH MARAAAHH #KaburAjaDulu https://t.co/ci0rog6KrP","1894624224142397855","https://pbs.twimg.com/media/GksOruUaEAAjqPb.jpg","","in","","0","0","0","https://x.com/milkysparkpsh/status/1894624224142397855","1796936841733771264","milkysparkpsh"
"1894267453938831427","Wed Feb 26 05:43:08 +0000 2025","0","@kompascom Dmn orng yg blng mendkung #KaburAjaDulu meragkn nasionalisme kami. NOHH LIAT SIAPA YG LEBIH TIDAK NASIONALISME!! merugikn bangsa dn negara hadeh. Mementingkn negara dn bgsa utma tpi kenyataany bulshit. Pentingkn diri sendiri dong utamany. Mau kerja di BUMN aja dipersulit.","1894624216961749229","","kompascom","in","","0","0","0","https://x.com/swlqa_/status/1894624216961749229","1245311003178328064","swlqa_"
"1894616452562653693","Wed Feb 26 05:12:17 +0000 2025","1","Aneh banget mimpi tadi malem #KaburAjaDulu ke amerika tapi look-nya kaya banjarbaru tulisannya North Carolina. Udah sampe tapi ga bawa passport bingung mau pulangnya gimana mana duit di mbanking 1 juta aja.","1894616452562653693","","","in","internet","0","0","0","https://x.com/sgngndh/status/1894616452562653693","211862678","sgngndh"
"1894024788345270750","Wed Feb 26 05:09:29 +0000 2025","0","@prabowo Dari reponse pasar dan IHSG saja sudah terlihat masa depannya seperti apa #IndonesiaGelap #KaburAjaDulu","1894615748842320143","","prabowo","in","","0","1","0","https://x.com/SuaraTogog/status/1894615748842320143","1583975911082561537","SuaraTogog"
"1894272422708158474","Wed Feb 26 05:08:36 +0000 2025","0","@worksfess Paling bener #KaburAjaDulu","1894615525931847849","","worksfess","in","Indonesia","0","0","0","https://x.com/ngebrojorka/status/1894615525931847849","1643080813754617859","ngebrojorka"
"1894613795634647335","Wed Feb 26 05:07:24 +0000 2025","1","@tititaeyong tiba-tiba nama grupnya baru ganti jadi #KaburAjaDulu","1894615223040115065","","tititaeyong","in","homophobic dni kocak","0","1","0","https://x.com/ringdimdong/status/1894615223040115065","932385678087798784","ringdimdong"
"1894615166513549699","Wed Feb 26 05:07:10 +0000 2025","4","Ya allah kalo kemal beneran rejeki fulltime #kaburajadulu tahun ini gue mau nazar open donasi ke panti asuhan Tolong doanya ya guys ","1894615166513549699","","","in","","0","0","0","https://x.com/sapororoy/status/1894615166513549699","130754437","sapororoy"
